popupOpenRecent.png; "Sélectionnez directement n'importe quel émoji depuis votre navigateur avec ce sélecteur.";
popupSearchLikeApple.png; "Vous pouvez changer l'apparence des émojis et leur largeur.";
popupSelectFemaleDetective.png; "Les émoticônes peuvent être copiés ...";
popupAppleInsertDogOnMastodon.png; "... ou insérés directement dans la page courante.";
popupMediumSkinSearchDoctor.png; "Ajuste le teint et recherche des émojis.";
options.png; "Voici la page complète des paramètres, avec toutes les options ajustables.";
